DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	IBA INTEREST FOR MONTH ENDING 30 NOV 22 GBP 5.47 AT RATE 0.8279000	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	G9D8X80	 	 	MISC-R/D	6.61	 000000004	S	U.S. DOLLARS	 596483569	2022-12-02-17.51.58.149786	 000000002	USD	6.61	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	IBA INTEREST FOR MONTH ENDING 30 NOV 22 EUR 5.21 AT RATE 0.9616000	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	G9D8X72	 	 	MISC-R/D	5.42	 000000004	S	U.S. DOLLARS	 596483568	2022-12-02-17.51.58.149786	 000000002	USD	5.42	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	IBA INTEREST FOR MONTH ENDING 30 NOV 22 ZAR 53.05 AT RATE 17.3261000	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	G9D8X7C	 	 	MISC-R/D	3.06	 000000004	S	U.S. DOLLARS	 596483567	2022-12-02-17.51.58.149786	 000000002	USD	3.06	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	IBA INTEREST FOR MONTH ENDING 30 NOV 22 HKD 20.80 AT RATE 7.7887000	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	G9D8X5L	 	 	MISC-R/D	2.67	 000000004	S	U.S. DOLLARS	 596483566	2022-12-02-17.51.58.149786	 000000002	USD	2.67	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	IBA COST RECOVERY FOR MONTH ENDING 30 NOV 22 PKR -88,428.04 AT RATE 224.4860000	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	G9D8X31	 	 	MISC-R/D	-393.91	 000000004	S	U.S. DOLLARS	 596483565	2022-12-02-17.51.58.149786	 000000002	USD	-393.91	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	IBA COST RECOVERY FOR MONTH ENDING 30 NOV 22 GBP -118.86 AT RATE 0.8279000	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	G9D8X2P	 	 	MISC-R/D	-143.57	 000000004	S	U.S. DOLLARS	 596483564	2022-12-02-17.51.58.149786	 000000002	USD	-143.57	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	IBA INTEREST FOR MONTH ENDING 30 NOV 22 NOK 0.74 AT RATE 9.8412000	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	G9D8X17	 	 	MISC-R/D	.08	 000000004	S	U.S. DOLLARS	 596483563	2022-12-02-17.51.58.149786	 000000002	USD	.08	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	IBA INTEREST FOR MONTH ENDING 30 NOV 22 PLN 130.10 AT RATE 4.4941000	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	G9D8XB9	 	 	MISC-R/D	28.95	 000000004	S	U.S. DOLLARS	 596483562	2022-12-02-17.51.58.149786	 000000002	USD	28.95	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	EGP	6	615621W PURCHASE 400,000 EL SWED EG BELSWEDY ELECTRIC EGP1.00 (POST SUBD	DI	DOUBLE RIVER INVESTMENTS	2022-12-04	MC77G0Y	 	EGS3G0Z1C014	TRADE	-3750783.35	 000000004	PI	EGYPTIAN POUND	 596483548	2022-12-02-17.51.58.149786	 000000002	USD	-152688.11	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	EGP	6	601014W PURCHASE 250,000 EFG HERM EG BEFG HERMES HLDGS EGP5	DI	DOUBLE RIVER INVESTMENTS	2022-12-04	MC77G0W	 	EGS69101C011	TRADE	-3708098.3	 000000004	PI	EGYPTIAN POUND	 596483547	2022-12-02-17.51.58.149786	 000000002	USD	-150950.47	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	NOK	6	INCOME ON 50,000 HAFNIA NO HAFNIA LIMITED USD0.01	DI	DOUBLE RIVER INVESTMENTS	2022-12-06	D0QSLRZ	 	BMG4233B1090	INCOME	103914.37	 000000004	P	NORWEGIAN KRONER	 596483586	2022-12-02-17.51.58.149786	 000000002	USD	10563.14	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	PLN	6	4A1KUXU PURCHASE 50,000 ENEA SA PL BENEA SA PLN1.00	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC7FYP7	 	PLENEA000013	TRADE	-302989.77	 000000004	PI	POLISH ZLOTY	 596483591	2022-12-02-17.51.58.149786	 000000002	USD	-67781.43	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	TRY	6	2A5GSSU PURCHASE 50,000 OZAK GAYR TR BOZAK GAYRIMENKUL TRY1	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	MC78SCG	 	TREOZAK00014	TRADE	-862016.16	 000000004	PI	TURKISH YENI	 596483620	2022-12-02-17.51.58.149786	 000000002	USD	-46250.46	FM
